"No","Player ID","Player Name","MLB ID","Date","Pitch ID","Pitch Type","Is Strike","Strike Zone Side","Strike Zone Height","Velocity","Total Spin","True Spin (release)","Spin Efficiency (release)","Spin Direction","Spin Confidence","Release Extension (ft)","VB (trajectory)","HB (trajectory)","VB (spin)","HB (spin)","Horizontal Angle","Release Angle","Release Height","Release Side","Gyro Degree (deg)","Unique ID","Device Serial Number"
35,722490,"Will Jones","-","Thu Sep 29 2022 2:08:09 PM",1664460489,"ChangeUp","YES","-4.20","32.04",77.6,1513,1447.5,95.7,"09:56",0.9,"-","8.66","-11.92","8.7","-15.3","3.55","1.30","4.49","-2.56","-16.91","722490@1664460489","RBB20XBNR56R"
36,722490,"Will Jones","-","Thu Sep 29 2022 2:08:31 PM",1664460511,"Cutter","YES","-2.10","39.67",76.74,2206.2,964.6,43.7,"01:14",0.9,"-","7.83","2.95","7.8","6.5","2.33","1.93","4.91","-2.41","-64.07","722490@1664460511","RBB20XBNR56R"
37,722490,"Will Jones","-","Thu Sep 29 2022 2:08:53 PM",1664460533,"Fastball","NO","-12.73","23.82",81.17,2100.9,1591.6,75.8,"09:48",0.9,"-","6.65","-12.79","6.6","-14.1","3.07","0.70","4.51","-2.78","-40.75","722490@1664460533","RBB20XBNR56R"
38,722490,"Will Jones","-","Thu Oct 06 2022 2:51:33 PM",1665067893,"Fastball","YES","-2.43","32.77",77.39,1947.3,1536.8,78.9,"10:36",0.9,1.99197578,"12.74","-15.12","12.7","-10.9","4.05","0.64","4.90","-2.65","-37.89","722490@1665067893","RBB20XBNR56R"
39,722490,"Will Jones","-","Thu Oct 06 2022 2:51:46 PM",1665067906,"-","YES","-","-",78.08,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","722490@1665067906","RBB20XBNR56R"
40,722490,"Will Jones","-","Thu Oct 06 2022 2:52:12 PM",1665067932,"Fastball","YES","-5.56","25.58",78.79,2807.7,1122.4,40,"01:54",0.7,"-","2.84","-6.67","2.8","7.1","2.84","0.69","4.71","-2.47","66.44","722490@1665067932","RBB20XBNR56R"
41,722490,"Will Jones","-","Thu Oct 06 2022 2:52:27 PM",1665067947,"Fastball","NO","-23.75","51.78",78.41,617,556.7,90.2,"04:30",0.6,1.99673843,"-7.44","-17.51","-7.4","6.6","2.16","2.59","4.86","-2.50","25.53","722490@1665067947","RBB20XBNR56R"
42,722490,"Will Jones","-","Thu Oct 06 2022 2:52:56 PM",1665067976,"Fastball","NO","-15.72","24.92",73.97,1256.8,1256.7,100,"09:52",0.8,"-","7.68","-11.19","7.7","-15.4","2.49","1.60","4.46","-2.62","-0.60","722490@1665067976","RBB20XBNR56R"
43,722490,"Will Jones","-","Thu Oct 06 2022 2:53:13 PM",1665067993,"Fastball","NO","29.51","10.42",74.63,1219.8,1086.7,89.1,"09:32",0.9,"-","4.53","-12.50","4.5","-14.4","6.76","0.48","4.47","-2.59","-27.01","722490@1665067993","RBB20XBNR56R"
44,722490,"Will Jones","-","Thu Oct 06 2022 2:53:54 PM",1665068034,"Fastball","NO","-16.65","23.39",74.86,443,442.4,99.9,"00:48",0.6,"-","7.91","-18.54","7.9","3.5","3.16","1.24","4.52","-2.70","-3.11","722490@1665068034","RBB20XBNR56R"
45,722490,"Will Jones","-","Thu Oct 06 2022 2:54:12 PM",1665068052,"Fastball","YES","-7.85","35.24",74.48,2275.5,763.3,33.5,"03:54",0.8,"-","-3.27","-0.75","-3.3","7.7","2.32","1.60","5.02","-2.69","-70.40","722490@1665068052","RBB20XBNR56R"
46,722490,"Will Jones","-","Thu Oct 06 2022 2:54:44 PM",1665068084,"Fastball","NO","-10.88","48.19",74.86,2673.3,2523.8,94.4,"00:38",0.8,2.073265,"21.58","5.08","21.6","7.6","1.19","2.08","5.00","-2.42","19.25","722490@1665068084","RBB20XBNR56R"
47,722490,"Will Jones","-","Thu Oct 06 2022 2:55:03 PM",1665068103,"Fastball","NO","1.06","-8.04",66.95,2487.9,2383.4,95.8,"07:32",0.4,"-","-16.00","27.63","-16.0","-17.3","0.16","2.79","4.57","-2.35","16.67","722490@1665068103","RBB20XBNR56R"
48,722490,"Will Jones","-","Thu Oct 06 2022 2:55:28 PM",1665068128,"Fastball","YES","0.51","23.90",66.72,2448,2395.1,97.8,"00:30",0.5,"-","22.62","21.92","22.6","6.5","0.82","2.97","4.89","-2.52","-11.93","722490@1665068128","RBB20XBNR56R"
49,722490,"Will Jones","-","Thu Oct 06 2022 2:55:54 PM",1665068154,"Fastball","NO","-18.24","34.54",79.32,981.7,848.3,86.4,"06:48",0.7,"-","-11.22","-8.26","-11.2","-4.9","2.05","1.04","4.74","-2.68","-30.22","722490@1665068154","RBB20XBNR56R"
50,722490,"Will Jones","-","Thu Oct 06 2022 2:56:26 PM",1665068186,"Fastball","NO","-14.68","19.14",74.06,1339,1109.7,82.9,"09:44",0.8,"-","5.63","-12.39","5.6","-13.1","2.68","1.33","4.45","-2.58","-34.03","722490@1665068186","RBB20XBNR56R"
51,722490,"Will Jones","-","Thu Oct 06 2022 2:56:43 PM",1665068203,"Fastball","NO","-9.34","15.61",73.3,2273.9,1375,60.5,"02:14",0.6,"-","5.57","16.35","5.6","13.4","0.01","2.76","4.70","-2.15","-52.79","722490@1665068203","RBB20XBNR56R"
52,722490,"Will Jones","-","Thu Oct 13 2022 2:54:34 PM",1665672874,"Fastball","NO","16.06","20.40",77.63,1995.6,1512.6,75.8,"09:58",0.9,1.81135178,"8.43","-12.39","8.4","-14.2","5.49","0.45","4.91","-2.73","-40.71","722490@1665672874","RBB20XBNR56R"
53,722490,"Will Jones","-","Thu Oct 13 2022 2:54:46 PM",1665672886,"Fastball","NO","-17.46","37.95",78.98,1796.2,1510.6,84.1,"10:24",0.8,2.103653,"11.34","-16.33","11.3","-12.3","2.85","1.50","4.81","-2.69","-32.75","722490@1665672886","RBB20XBNR56R"
54,722490,"Will Jones","-","Thu Oct 13 2022 2:54:58 PM",1665672898,"Fastball","NO","22.14","37.28",78.72,1974.1,1526.1,77.3,"09:54",0.9,"-","7.56","-13.03","7.6","-13.9","6.17","1.57","4.84","-2.51","-39.37","722490@1665672898","RBB20XBNR56R"
55,722490,"Will Jones","-","Thu Oct 13 2022 2:55:15 PM",1665672915,"Fastball","NO","14.51","28.12",80.22,1874.5,1472.2,78.5,"09:56",0.9,"-","7.63","-10.30","7.6","-13.5","4.99","0.04","5.03","-2.45","-38.24","722490@1665672915","RBB20XBNR56R"
56,722490,"Will Jones","-","Thu Oct 13 2022 2:55:36 PM",1665672936,"-","NO","-","-",80.03,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","722490@1665672936","RBB20XBNR56R"
57,722490,"Will Jones","-","Thu Oct 13 2022 2:55:51 PM",1665672951,"Fastball","YES","-6.32","20.24",80.74,2014.1,1627.9,80.8,"07:46",0.6,"-","-9.11","-0.93","-9.1","-12.8","2.14","1.41","4.73","-2.30","-36.07","722490@1665672951","RBB20XBNR56R"
58,722490,"Will Jones","-","Thu Oct 13 2022 2:56:07 PM",1665672967,"Fastball","NO","-19.03","50.33",74.83,1456.1,1428.8,98.1,"09:58",0.9,"-","9.00","-20.02","9.0","-15.7","2.93","2.58","4.77","-2.56","-11.11","722490@1665672967","RBB20XBNR56R"
59,722490,"Will Jones","-","Thu Oct 13 2022 2:56:23 PM",1665672983,"Fastball","YES","1.68","22.27",76.3,1593.4,1561,98,"09:54",1,"-","8.78","-16.65","8.8","-16.6","4.46","0.09","4.81","-2.49","-11.57","722490@1665672983","RBB20XBNR56R"
60,722490,"Will Jones","-","Thu Oct 13 2022 2:56:37 PM",1665672997,"Fastball","YES","-0.09","37.98",67.41,2344.4,1506.6,64.3,"03:50",0.9,2.14605331,"-6.39","19.94","-6.4","15.0","0.87","3.26","5.08","-2.46","-50.01","722490@1665672997","RBB20XBNR56R"
61,722490,"Will Jones","-","Thu Oct 13 2022 2:56:48 PM",1665673008,"Fastball","NO","10.95","30.71",68.64,2366.3,1294.1,54.7,"04:00",0.8,"-","-6.52","18.84","-6.5","12.3","2.18","1.80","5.24","-2.64","-56.85","722490@1665673008","RBB20XBNR56R"
62,722490,"Will Jones","-","Thu Oct 13 2022 2:57:04 PM",1665673024,"Fastball","NO","10.70","31.89",74.94,2304.5,257.7,11.2,"01:46",0.9,"-","1.63","7.64","1.6","3.0","3.01","0.85","5.19","-2.47","-83.58","722490@1665673024","RBB20XBNR56R"
63,722490,"Will Jones","-","Thu Oct 13 2022 2:57:32 PM",1665673052,"Fastball","NO","17.91","20.87",76,2312,133.8,5.8,"00:38",0.9,"-","1.31","5.84","1.3","1.4","3.82","0.17","5.25","-2.46","-86.68","722490@1665673052","RBB20XBNR56R"
64,722490,"Will Jones","-","Thu Oct 13 2022 2:57:46 PM",1665673066,"Fastball","YES","5.84","31.19",74.09,2316.1,637.3,27.5,"02:42",0.9,"-","0.97","7.58","1.0","7.2","2.65","1.66","5.16","-2.56","-74.03","722490@1665673066","RBB20XBNR56R"
65,722490,"Will Jones","-","Thu Oct 13 2022 2:58:07 PM",1665673087,"Fastball","NO","27.79","10.00",69.34,2339.7,1489.2,63.6,"03:46",0.9,"-","-5.77","18.47","-5.8","14.8","3.46","0.50","5.07","-2.36","-50.47","722490@1665673087","RBB20XBNR56R"
66,722490,"Will Jones","-","Thu Oct 13 2022 2:58:21 PM",1665673101,"Fastball","NO","-25.69","29.11",80.16,2002.5,1622.2,81,"10:16",0.9,2.10991859,"10.65","-9.75","10.6","-13.1","1.48","-0.56","5.02","-2.68","-35.90","722490@1665673101","RBB20XBNR56R"
67,722490,"Will Jones","-","Thu Oct 13 2022 2:58:49 PM",1665673129,"Fastball","NO","-11.41","37.94",75.53,2146,94.5,4.4,"01:06",0.7,1.92950439,"0.92","-1.04","0.9","1.6","1.92","0.61","5.14","-2.64","-87.48","722490@1665673129","RBB20XBNR56R"
68,722490,"Will Jones","-","Thu Oct 13 2022 2:59:05 PM",1665673145,"Fastball","YES","7.60","22.36",74.31,2198.6,751.6,34.2,"04:08",0.9,"-","-4.13","5.94","-4.1","7.3","2.94","1.03","4.94","-2.53","-70.01","722490@1665673145","RBB20XBNR56R"
69,722490,"Will Jones","-","Thu Oct 13 2022 2:59:19 PM",1665673159,"Fastball","NO","-15.06","26.42",68.65,2332.8,1743.6,74.7,"04:18",0.8,"-","-10.94","21.56","-10.9","14.6","-0.83","2.22","5.10","-2.30","-41.63","722490@1665673159","RBB20XBNR56R"
70,722490,"Will Jones","-","Thu Oct 13 2022 2:59:39 PM",1665673179,"Fastball","NO","24.79","41.12",72.93,2317.3,730.4,31.5,"02:46",0.8,2.09540749,"0.89","11.35","0.9","8.5","3.90","1.51","5.06","-2.45","-71.63","722490@1665673179","RBB20XBNR56R"
71,722490,"Will Jones","-","Thu Oct 13 2022 2:59:57 PM",1665673197,"Fastball","NO","-13.55","28.99",73.46,2193.5,376.6,17.2,"02:36",0.8,"-","0.91","12.09","0.9","4.8","0.29","1.48","4.97","-2.39","-80.11","722490@1665673197","RBB20XBNR56R"
72,722490,"Will Jones","-","Thu Oct 13 2022 3:00:15 PM",1665673215,"Fastball","YES","-1.60","38.90",68.27,2330.6,1502.5,64.5,"03:52",0.8,"-","-6.44","24.48","-6.4","14.6","0.22","3.09","5.04","-2.37","-49.86","722490@1665673215","RBB20XBNR56R"
73,722490,"Will Jones","-","Thu Oct 13 2022 3:00:33 PM",1665673233,"Fastball","NO","-12.18","19.30",67.6,2336.2,1100.9,47.1,"02:24",0.7,2.12420464,"3.80","21.96","3.8","11.8","-0.51","2.01","5.15","-2.38","-61.89","722490@1665673233","RBB20XBNR56R"
74,722490,"Will Jones","-","Thu Oct 13 2022 3:00:52 PM",1665673252,"Fastball","YES","2.97","28.08",80.06,1942.4,1277.4,65.8,"10:12",0.8,"-","7.97","-15.65","8.0","-10.5","4.51","0.44","5.00","-2.53","-48.88","722490@1665673252","RBB20XBNR56R"
1,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:16:53 PM",1663762613,"Fastball","NO","20.28","15.89",81.75,1842.8,1754.4,95.2,"10:36",1,"-","14.27","-12.86","14.3","-12.5","5.04","-2.16","5.41","-1.74","-17.82","309927@1663762613","RBB20XBNR56R"
2,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:17:13 PM",1663762633,"Fastball","YES","9.09","24.76",80.31,1815.2,1687.8,93,"10:34",0.9,"-","13.60","-9.84","13.6","-12.4","3.84","-1.12","5.43","-1.86","-21.59","309927@1663762633","RBB20XBNR56R"
3,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:17:29 PM",1663762649,"Fastball","NO","5.32","45.82",78.81,1767.5,1529.5,86.5,"10:16",0.9,"-","10.72","-9.91","10.7","-13.1","3.53","0.43","5.44","-1.90","-30.08","309927@1663762649","RBB20XBNR56R"
4,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:17:47 PM",1663762667,"Fastball","NO","10.80","29.33",79.87,1843.4,1738.8,94.3,"10:34",0.9,"-","13.95","-12.39","13.9","-12.8","3.97","-1.21","5.40","-1.62","-19.39","309927@1663762667","RBB20XBNR56R"
5,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:18:02 PM",1663762682,"Fastball","NO","10.69","11.43",81.8,1854.6,1581.4,85.3,"10:28",0.9,"-","11.91","-7.83","11.9","-12.0","3.79","-2.67","5.39","-1.86","-31.50","309927@1663762682","RBB20XBNR56R"
6,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:18:18 PM",1663762698,"ChangeUp","YES","2.24","25.14",76.56,1616.7,1611.8,99.7,"10:02",1,"-","10.21","-15.56","10.2","-16.4","3.56","-0.70","5.45","-1.74","-4.47","309927@1663762698","RBB20XBNR56R"
7,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:18:35 PM",1663762715,"ChangeUp","NO","-20.70","38.77",75.06,1489.9,1402.8,94.2,"10:02",0.9,"-","9.19","-12.11","9.2","-14.7","1.14","0.80","5.41","-1.75","-19.69","309927@1663762715","RBB20XBNR56R"
8,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:18:52 PM",1663762732,"ChangeUp","YES","5.98","29.06",74.22,1614.9,1415.5,87.7,"10:06",0.9,"-","9.45","-10.22","9.5","-14.0","3.31","0.11","5.36","-1.64","-28.78","309927@1663762732","RBB20XBNR56R"
9,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:19:12 PM",1663762752,"Fastball","YES","5.16","31.20",80.47,1863.1,1596.7,85.7,"10:20",0.9,"-","11.20","-8.72","11.2","-12.8","3.25","-0.56","5.33","-1.74","-31.02","309927@1663762752","RBB20XBNR56R"
10,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:19:29 PM",1663762769,"Slider","NO","6.83","15.67",74.82,1666.5,464.1,27.8,"09:34",0.9,"-","1.60","0.59","1.6","-4.4","2.30","-0.46","5.34","-1.56","-73.83","309927@1663762769","RBB20XBNR56R"
11,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:19:45 PM",1663762785,"Slider","YES","-3.43","23.37",75.85,1633.4,635.9,38.9,"10:22",0.9,"-","4.99","-4.46","5.0","-4.9","1.94","0.17","5.47","-1.67","-67.09","309927@1663762785","RBB20XBNR56R"
12,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:20:15 PM",1663762815,"Fastball","YES","-2.45","33.04",79.92,1923.8,1809.3,94.1,"10:34",0.9,"-","14.34","-10.86","14.3","-12.7","2.80","-0.82","5.39","-1.80","-19.86","309927@1663762815","RBB20XBNR56R"
13,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:20:56 PM",1663762856,"Fastball","NO","12.92","20.27",81.05,1884.4,1749.4,92.8,"10:38",1,"-","14.31","-10.08","14.3","-12.0","4.31","-1.76","5.34","-1.92","-21.82","309927@1663762856","RBB20XBNR56R"
14,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:22:02 PM",1663762922,"ChangeUp","NO","-9.28","14.54",76.41,1643.2,1641.8,99.9,"09:38",0.9,"-","6.65","-13.98","6.6","-18.2","2.69","-0.93","5.31","-2.02","-2.41","309927@1663762922","RBB20XBNR56R"
15,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:22:33 PM",1663762953,"Slider","YES","-2.93","20.77",74.66,1667.8,626.2,37.5,"10:30",0.9,"-","5.21","-1.05","5.2","-4.5","1.97","0.23","5.29","-1.92","-67.95","309927@1663762953","RBB20XBNR56R"
16,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:22:57 PM",1663762977,"Fastball","NO","12.06","17.95",81.57,1988.5,1883.6,94.7,"10:36",1,"-","14.80","-12.79","14.8","-13.0","4.23","-1.97","5.42","-1.70","-18.69","309927@1663762977","RBB20XBNR56R"
17,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:23:59 PM",1663763039,"Fastball","NO","-12.08","22.73",81.6,1859.9,1752.7,94.2,"10:34",0.9,"-","14.00","-10.55","14.0","-12.4","2.02","-1.25","5.42","-1.94","-19.55","309927@1663763039","RBB20XBNR56R"
18,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:24:32 PM",1663763072,"ChangeUp","YES","-0.88","33.37",75.1,1675.6,1675.6,100,"09:38",0.9,"-","6.68","-16.15","6.7","-18.7","3.62","0.72","5.37","-1.99","0.10","309927@1663763072","RBB20XBNR56R"
19,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:24:55 PM",1663763095,"Slider","NO","10.80","41.86",74.51,1477.1,510.2,34.5,"10:26",0.9,"-","4.45","-1.27","4.5","-3.9","3.13","2.11","5.44","-1.81","-69.79","309927@1663763095","RBB20XBNR56R"
20,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:26:03 PM",1663763163,"ChangeUp","NO","-6.07","44.69",74.21,1609.5,1528.4,95,"10:02",1,"-","9.62","-15.56","9.6","-15.6","3.01","1.62","5.42","-1.92","-18.27","309927@1663763163","RBB20XBNR56R"
21,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:26:31 PM",1663763191,"ChangeUp","YES","-2.44","38.10",75.17,1667.1,1573.9,94.4,"09:58",0.9,2.12318039,"9.33","-16.58","9.3","-16.3","3.59","0.39","5.46","-2.08","-19.25","309927@1663763191","RBB20XBNR56R"
22,309927,"James Quinlivan ","-","Wed Sep 21 2022 12:26:58 PM",1663763218,"Fastball","YES","2.61","31.98",81.92,1914.4,1831.4,95.7,"10:34",1,"-","14.22","-14.13","14.2","-13.0","4.01","-1.03","5.48","-2.21","-16.93","309927@1663763218","RBB20XBNR56R"
23,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:52:31 AM",1664452351,"Fastball","NO","-14.18","43.31",82,1747.1,1687.9,96.6,"10:00",0.9,"-","9.38","-16.12","9.4","-15.9","3.01","0.36","5.19","-2.53","-14.96","309927@1664452351","RBB20XBNR56R"
24,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:52:52 AM",1664452372,"Fastball","YES","-0.38","32.51",83.09,1900.3,1839.2,96.8,"10:04",0.9,"-","10.40","-14.73","10.4","-16.3","3.69","-0.80","5.26","-2.11","-14.57","309927@1664452372","RBB20XBNR56R"
25,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:53:09 AM",1664452389,"Fastball","NO","17.02","11.93",83.29,1850.9,1849.2,99.9,"10:08",0.9,"-","11.35","-16.47","11.3","-16.4","5.42","-2.11","5.26","-2.06","-2.45","309927@1664452389","RBB20XBNR56R"
26,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:53:29 AM",1664452409,"Fastball","YES","-2.96","39.04",76.83,1410.6,1368.4,97,"09:40",0.9,"-","6.09","-11.70","6.1","-16.2","3.13","1.02","5.27","-2.08","-14.04","309927@1664452409","RBB20XBNR56R"
27,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:53:44 AM",1664452424,"Fastball","NO","7.17","16.57",76.63,1562.4,1560.9,99.9,"09:40",0.9,"-","6.72","-15.35","6.7","-17.8","4.31","-1.02","5.14","-2.01","-2.47","309927@1664452424","RBB20XBNR56R"
28,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:54:05 AM",1664452445,"Fastball","NO","-5.31","58.41",76.29,1523,1519.5,99.8,"09:50",0.8,"-","8.17","-13.05","8.2","-16.7","2.99","1.99","5.25","-2.05","-3.88","309927@1664452445","RBB20XBNR56R"
29,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:54:25 AM",1664452465,"Fastball","NO","25.21","18.35",76.66,1656.9,518.8,31.3,"10:04",0.9,"-","3.40","-3.59","3.4","-4.5","4.77","0.01","5.16","-1.84","-71.75","309927@1664452465","RBB20XBNR56R"
30,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:55:04 AM",1664452504,"Fastball","NO","19.63","38.71",77.94,1656.6,641.8,38.7,"10:30",0.8,"-","5.33","1.82","5.3","-4.5","3.83","1.22","5.27","-1.98","-67.20","309927@1664452504","RBB20XBNR56R"
31,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:55:27 AM",1664452527,"Fastball","NO","-18.12","56.24",81.17,1813.7,1661.2,91.6,"10:36",0.9,"-","13.41","-15.71","13.4","-11.8","1.90","0.95","5.39","-1.92","-23.66","309927@1664452527","RBB20XBNR56R"
32,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:55:45 AM",1664452545,"Fastball","YES","4.40","33.62",83.7,1894.6,1822.2,96.2,"10:06",0.9,"-","10.64","-16.33","10.6","-15.9","4.45","-0.62","5.17","-2.25","-15.88","309927@1664452545","RBB20XBNR56R"
33,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:56:24 AM",1664452584,"Fastball","NO","-11.35","31.36",81.26,1936.9,1931.4,99.7,"10:08",0.9,"-","11.39","-13.00","11.4","-16.7","3.05","-0.60","5.30","-2.61","-4.32","309927@1664452584","RBB20XBNR56R"
34,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:56:43 AM",1664452603,"Fastball","YES","-9.88","31.98",82.1,1886.1,1879,99.6,"10:24",0.9,"-","13.73","-13.85","13.7","-14.6","2.82","-1.04","5.40","-2.20","-4.97","309927@1664452603","RBB20XBNR56R"
35,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:57:14 AM",1664452634,"Fastball","YES","4.41","22.03",84.02,1896.5,1817.7,95.8,"10:34",1,"-","14.17","-11.41","14.2","-12.7","4.16","-1.57","5.17","-2.38","-16.58","309927@1664452634","RBB20XBNR56R"
36,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:57:30 AM",1664452650,"Fastball","NO","4.61","10.42",82.68,1887.7,1869.6,99,"10:28",1,"-","14.16","-12.59","14.2","-14.3","4.16","-2.65","5.26","-2.28","-7.93","309927@1664452650","RBB20XBNR56R"
37,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:57:51 AM",1664452671,"Fastball","NO","-1.51","15.60",78.3,1611.5,1605.1,99.6,"09:38",0.9,"-","6.61","-13.12","6.6","-17.8","3.77","-1.18","5.11","-2.40","-5.11","309927@1664452671","RBB20XBNR56R"
38,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:58:07 AM",1664452687,"Fastball","NO","-25.76","40.96",77.7,1656.5,1644.6,99.3,"09:56",0.9,"-","9.15","-16.24","9.2","-16.8","1.81","0.44","5.27","-2.43","-6.87","309927@1664452687","RBB20XBNR56R"
39,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:58:36 AM",1664452716,"Fastball","NO","16.84","24.92",77.94,1727.2,1727.2,100,"10:00",0.8,"-","10.21","-11.34","10.2","-17.1","4.90","-0.08","5.22","-2.05","0.35","309927@1664452716","RBB20XBNR56R"
40,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:59:10 AM",1664452750,"Fastball","NO","-16.90","28.51",83.29,1801.8,1747.8,97,"10:06",0.9,"-","10.50","-13.14","10.5","-15.6","2.14","-1.36","5.20","-2.22","-14.05","309927@1664452750","RBB20XBNR56R"
41,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:59:28 AM",1664452768,"Fastball","NO","23.47","16.75",77.35,1694.5,718,42.4,"10:36",0.9,"-","6.16","-5.69","6.2","-4.9","4.82","-0.35","5.17","-1.91","-64.93","309927@1664452768","RBB20XBNR56R"
42,309927,"James Quinlivan ","-","Thu Sep 29 2022 11:59:46 AM",1664452786,"Fastball","NO","15.85","37.91",77.48,1455.4,1368.3,94,"09:58",0.9,"-","8.57","-13.95","8.6","-14.7","5.14","1.57","5.16","-2.11","-19.93","309927@1664452786","RBB20XBNR56R"
43,309927,"James Quinlivan ","-","Thu Sep 29 2022 12:00:13 PM",1664452813,"Fastball","YES","3.82","21.87",82.85,1889.1,1800.9,95.3,"10:10",0.9,"-","11.26","-12.76","11.3","-15.3","4.12","-1.69","5.13","-2.30","-17.58","309927@1664452813","RBB20XBNR56R"
44,309927,"James Quinlivan ","-","Thu Sep 29 2022 12:00:35 PM",1664452835,"Fastball","NO","5.71","43.17",76.57,1569.6,797.2,50.8,"09:56",0.8,"-","4.45","1.11","4.5","-7.8","2.86","1.88","5.11","-2.18","-59.48","309927@1664452835","RBB20XBNR56R"
45,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:45:53 AM",1665056753,"Fastball","YES","9.92","35.20",82.76,1795,1733.6,96.6,"10:30",0.9,"-","13.60","-9.54","13.6","-13.1","3.88","-0.32","5.35","-1.88","-15.03","309927@1665056753","RBB20XBNR56R"
46,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:46:08 AM",1665056768,"Fastball","NO","14.85","25.68",83.56,1900.2,1890.7,99.5,"10:24",0.9,"-","13.61","-11.31","13.6","-14.6","4.55","-1.39","5.13","-1.87","-5.72","309927@1665056768","RBB20XBNR56R"
47,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:46:22 AM",1665056782,"Fastball","NO","19.40","30.96",83.45,1826.2,1737.1,95.1,"10:34",0.9,"-","13.80","-10.25","13.8","-12.5","4.96","-0.46","5.18","-1.92","-17.97","309927@1665056782","RBB20XBNR56R"
48,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:46:38 AM",1665056798,"Fastball","NO","12.07","25.23",83.02,1850.3,1748.6,94.5,"10:38",0.8,2.108204,"14.54","-11.19","14.5","-12.3","4.09","-2.50","5.37","-1.78","-19.08","309927@1665056798","RBB20XBNR56R"
49,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:46:58 AM",1665056818,"Fastball","NO","3.49","47.36",81.03,1776.8,1686.8,94.9,"10:40",0.8,"-","14.35","-13.49","14.4","-11.8","3.50","-0.56","5.31","-1.76","-18.31","309927@1665056818","RBB20XBNR56R"
50,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:47:19 AM",1665056839,"Fastball","YES","-6.21","41.74",82.71,1887.7,1799.1,95.3,"10:32",0.7,2.06806946,"14.15","-14.93","14.1","-13.3","3.02","-1.37","5.39","-2.03","-17.62","309927@1665056839","RBB20XBNR56R"
51,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:47:45 AM",1665056865,"Fastball","NO","0.86","4.49",76.38,1711.4,1709.7,99.9,"10:02",0.9,"-","10.67","-18.78","10.7","-16.8","4.13","-2.14","5.24","-2.08","-2.56","309927@1665056865","RBB20XBNR56R"
52,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:48:03 AM",1665056883,"-","NO","-","-",75.69,"-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","309927@1665056883","RBB20XBNR56R"
53,309927,"James Quinlivan ","-","Thu Oct 06 2022 11:48:25 AM",1665056905,"Fastball","NO","-4.02","7.06",77.17,1673.2,1671.7,99.9,"09:54",1,"-","9.29","-16.68","9.3","-17.3","3.62","-2.03","5.11","-2.21","-2.37","309927@1665056905","RBB20XBNR56R"
